1757	88	3										
1757	92	4										
1757	94	2										
1757	98	4										
1757	100	2										
1757	102	2										
1757	104	2										
1757	107	3										
1757	110	3										
1757	113	3										
1757	115	2										
1757	117	2										
1757	119	2										
1757	123	4										
1757	126	3										
1757	128	2										
1757	132	4										
1757	134	2										
1757	137	3										
1757	140	3										
1757	144	4										
1757	147	3										
1757	149	2										
1757	153	4										
1757	156	3										
1757	158	2										
1757	162	4										
1757	165	3										
1757	167	2										
1757	171	4										
1757	175	4										
1757	178	3										
1757	182	4										
1757	185	3										
1757	189	4										
1757	192	3										
1757	196	4										
1757	198	2										
1757	202	4										
1757	204	2										
1757	208	4										
1757	211	3										
1757	213	2										
1757	216	3										
1757	218	2										
1757	221	3										
1757	223	2										
1757	225	2										
1757	227	2										
1757	231	4										
1757	233	2										
1757	237	4										
1757	240	3										
1757	243	3										
1757	247	4										
1757	249	2										
1757	253	4										
1757	255	2										
1757	257	2										
1757	261	4										
1757	265	4										
1757	268	3										
1757	270	2										
1757	274	4										
1757	278	4										
1757	282	4										
1757	286	4										
1757	290	4										
1757	294	4										
1757	296	2										
1757	298	2										
1757	301	3										
1757	305	4										
1757	309	4										
1757	313	4										
1757	317	4										
1757	319	2										
1757	322	3										
1930	63	-259										
1930	65	2										
1930	69	4										
1930	73	4										
1930	77	4										
1930	80	3										
1930	83	3										
1930	85	2										
1930	87	2										
1930	89	2										
1930	93	4										
1930	96	3										
1930	98	2										
1930	101	3										
1930	103	2										
1930	107	4										
1930	110	3										
1930	112	2										
1930	116	4										
1930	118	2										
1930	121	3										
1930	124	3										
1930	126	2										
1930	129	3										
1930	131	2										
1930	133	2										
1930	136	3										
1930	138	2										
1930	142	4										
1930	145	3										
1930	149	4										
1930	151	2										
1930	155	4										
1930	159	4										
2109	58	-101										
2109	60	2										
2109	64	4										
2109	66	2										
2109	68	2										
2109	70	2										
2109	72	2										
2109	75	3										
2109	79	4										
2109	81	2										
2109	85	4										
2109	89	4										
2109	93	4										
2109	97	4										
2109	99	2										
2109	103	4										
2109	106	3										
2109	110	4										
2109	113	3										
2109	115	2										
2109	117	2										
2109	119	2										
2109	122	3										
2109	124	2										
2109	128	4										
2109	132	4										
2109	134	2										
2109	138	4										
2109	141	3										
2109	145	4										
2109	147	2										
2109	151	4										
2109	153	2										
2109	155	2										
2109	157	2										
2109	160	3										
2109	164	4										
2109	166	2										
2109	168	2										
2109	170	2										
2109	172	2										
2109	176	4										
2109	179	3										
2109	181	2										
2109	185	4										
2109	189	4										
2109	192	3										
2109	196	4										
2109	198	2										
2109	202	4										
2109	206	4										
2109	209	3										
2109	213	4										
2109	217	4										
2109	219	2										
2109	222	3										
2109	224	2										
2109	226	2										
2109	230	4										
2109	232	2										
2109	236	4										
2109	238	2										
2109	240	2										
2109	242	2										
2109	244	2										
2109	246	2										
2109	248	2										
2109	252	4										
2109	254	2										
2109	258	4										
2109	260	2										
2109	262	2										
2109	264	2										
2109	266	2										
2109	269	3										
2109	271	2										
2109	273	2										
2109	275	2										
2109	279	4										
2109	282	3										
2109	286	4										
2290	58	-228										
2290	62	4										
2290	64	2										
2290	67	3										
2290	71	4										
2290	73	2										
2290	75	2										
2290	78	3										
2290	80	2										
2290	84	4										
2290	88	4										
2290	90	2										
2290	93	3										
2290	95	2										
2290	99	4										
2290	103	4										
2290	107	4										
2290	109	2										
2290	111	2										
2290	113	2										
2290	117	4										
2290	119	2										
2290	123	4										
2290	125	2										
2290	127	2										
2290	131	4										
2290	133	2										
2290	137	4										
2290	141	4										
2290	145	4										
2290	147	2										
2290	150	3										
2290	154	4										
2290	158	4										
2290	162	4										
2290	166	4										
2290	170	4										
2290	172	2										
2457	96	-76										
2457	100	4										
2457	104	4										
2457	108	4										
2457	112	4										
2457	116	4										
2457	120	4										
2457	124	4										
2457	126	2										
2457	128	2										
2457	131	3										
2457	135	4										
2457	137	2										
2457	139	2										
2457	141	2										
2457	145	4										
2457	149	4										
2457	153	4										
2457	156	3										
2457	160	4										
2457	164	4										
2457	166	2										
2457	170	4										
2457	172	2										
2457	175	3										
2457	177	2										
2457	181	4										
2457	184	3										
2457	188	4										
2457	190	2										
2457	194	4										
2457	197	3										
2457	200	3										
2457	202	2										
2457	204	2										
2457	208	4										
2457	212	4										
2457	216	4										
2457	218	2										
2457	221	3										
2457	223	2										
2457	225	2										
2457	228	3										
2457	232	4										
2457	236	4										
2457	240	4										
2457	242	2										
2457	244	2										
2457	246	2										
2457	250	4										
2457	252	2										
2457	255	3										
2457	257	2										
2457	260	3										
2457	262	2										
2457	266	4										
2457	270	4										
2457	273	3										
2457	277	4										
2457	281	4										
2457	285	4										
2457	287	2										
2457	289	2										
2457	291	2										
2457	295	4										
2457	297	2										
2457	299	2										
2457	301	2										
2457	305	4										
2457	307	2										
2457	310	3										
2457	312	2										
2457	315	3										
2457	317	2										
2457	320	3										
2457	324	4										
2457	328	4										
2457	330	2										
2457	332	2										
2457	336	4										
2457	339	3										
2457	343	4										
2457	345	2										
2457	347	2										
2457	350	3										
2457	352	2										
2457	356	4										
2457	358	2										
2457	361	3										
2457	364	3										
2457	368	4										
2457	372	4										
2457	376	4										
2457	380	4										
2457	384	4										
2457	388	4										
2457	390	2										
2457	392	2										
2568	33	-359										
2568	37	4										
2568	40	3										
2568	43	3										
2568	45	2										
2568	47	2										
2568	49	2										
2568	53	4										
2568	57	4										
2568	60	3										
2568	63	3										
2568	66	3										
2568	70	4										
2568	74	4										
2568	78	4										
2568	80	2										
2568	83	3										
2568	85	2										
2568	89	4										
2568	92	3										
2568	94	2										
2568	98	4										
2568	100	2										
2568	104	4										
2568	108	4										
2568	110	2										
2568	112	2										
2568	114	2										
2568	116	2										
2568	120	4										
2568	122	2										
2568	124	2										
2568	126	2										
2568	129	3										
2568	131	2										
2568	133	2										
2568	137	4										
2568	141	4										
2568	143	2										
2568	145	2										
2568	147	2										
2568	149	2										
2568	151	2										
2568	153	2										
2568	155	2										
2568	157	2										
2568	159	2										
2568	163	4										
2568	167	4										
2568	171	4										
2568	173	2										
2568	175	2										
2568	177	2										
2568	181	4										
2568	184	3										
2568	188	4										
2568	190	2										
2568	194	4										
2568	196	2										
2568	200	4										
2568	204	4										
2568	208	4										
2568	211	3										
2568	215	4										
2568	217	2										
2568	221	4										
2568	224	3										
2568	228	4										
2568	232	4										
2568	236	4										
2568	240	4										
2568	244	4										
2568	246	2										
2568	249	3										
2568	253	4										
2568	255	2										
2568	259	4										
2568	263	4										
2568	265	2										
2568	269	4										
2568	271	2										
2568	274	3										
2568	278	4										
2568	281	3										
2568	283	2										
2568	286	3										
2568	289	3										
2568	291	2										
2568	293	2										
2568	296	3										
2568	299	3										
2568	302	3										
2568	305	3										
2568	308	3										
2568	312	4										
2568	314	2										
2568	318	4										
2568	322	4										
2568	324	2										
2568	328	4										
2737	64	-264										
2737	66	2										
2737	69	3										
2737	72	3										
2737	76	4										
2737	78	2										
2737	80	2										
2737	82	2										
2737	84	2										
2737	87	3										
2737	90	3										
2737	94	4										
2737	98	4										
2737	102	4										
2737	104	2										
2737	106	2										
2737	110	4										
2737	113	3										
2737	117	4										
2737	121	4										
2737	123	2										
2737	127	4										
2737	130	3										
2737	134	4										
2737	136	2										
2737	139	3										
2737	143	4										
2737	145	2										
2737	147	2										
2737	150	3										
2737	153	3										
2737	157	4										
2737	159	2										
2737	163	4										
2737	165	2										
2737	168	3										
2737	171	3										
2737	174	3										
2737	177	3										
2881	64	-113										
2881	68	4										
2881	72	4										
2881	74	2										
2881	78	4										
2881	81	3										
2881	83	2										
2881	85	2										
2881	87	2										
2881	91	4										
2881	95	4										
2881	99	4										
2881	101	2										
2881	103	2										
2881	105	2										
2881	107	2										
2881	111	4										
2881	113	2										
2881	115	2										
2881	117	2										
2881	121	4										
2881	125	4										
2881	129	4										
2881	132	3										
2881	134	2										
2881	136	2										
2881	140	4										
2881	142	2										
2881	144	2										
2881	146	2										
2881	148	2										
2881	150	2										
2881	152	2										
2881	154	2										
2881	156	2										
2881	158	2										
2881	162	4										
2881	164	2										
2881	168	4										
2881	170	2										
2881	174	4										
2881	178	4										
2881	180	2										
2881	182	2										
2881	184	2										
2881	186	2										
2881	190	4										
2881	192	2										
2881	194	2										
2881	196	2										
2881	200	4										
2881	204	4										
2881	206	2										
2881	208	2										
2881	212	4										
2881	214	2										
2881	218	4										
2881	220	2										
2881	223	3										
2881	225	2										
2881	227	2										
2881	230	3										
2881	232	2										
2881	234	2										
2881	237	3										
2881	239	2										
2881	241	2										
2881	243	2										
2881	247	4										
2881	250	3										
2881	253	3										
2881	256	3										
2881	259	3										
3075	27	-232										
3075	29	2										
3075	33	4										
3075	35	2										
3075	38	3										
3075	42	4										
3075	46	4										
3075	50	4										
3075	52	2										
3075	56	4										
3075	60	4										
3075	63	3										
3075	65	2										
3075	68	3										
3075	70	2										
3075	74	4										
3075	78	4										
3075	82	4										
3075	86	4										
3075	88	2										
3075	92	4										
3075	94	2										
3075	98	4										
3075	100	2										
3075	102	2										
3075	104	2										
3075	108	4										
3075	112	4										
3075	116	4										
3075	118	2										
3075	122	4										
3075	126	4										
3075	129	3										
3075	133	4										
3188	89	-44										
3188	91	2										
3188	93	2										
3188	97	4										
3188	99	2										
3188	103	4										
3188	105	2										
3188	107	2										
3188	109	2										
3188	112	3										
3188	116	4										
3188	120	4										
3188	122	2										
3188	126	4										
3188	130	4										
3188	132	2										
3188	136	4										
3188	139	3										
3188	141	2										
3188	143	2										
3188	145	2										
3188	147	2										
3188	150	3										
3188	154	4										
3188	157	3										
3188	161	4										
3188	163	2										
3188	165	2										
3188	167	2										
3188	171	4										
3188	175	4										
3188	179	4										
3188	181	2										
3188	183	2										
3188	187	4										
3188	189	2										
3188	191	2										
3188	193	2										
3188	195	2										
3188	198	3										
3188	200	2										
3188	204	4										
3188	208	4										
3188	210	2										
3188	214	4										
3188	218	4										
3188	221	3										
3188	223	2										
3298	33	-190										
3298	36	3										
3298	38	2										
3298	40	2										
3298	44	4										
3298	48	4										
3298	52	4										
3298	56	4										
3298	58	2										
3298	61	3										
3298	65	4										
3298	68	3										
3298	70	2										
3298	74	4										
3298	78	4										
3298	82	4										
3298	85	3										
3298	88	3										
3298	91	3										
3298	93	2										
3298	97	4										
3298	100	3										
3298	102	2										
3298	106	4										
3298	110	4										
3298	114	4										
3298	118	4										
3298	120	2										
3298	124	4										
3298	126	2										
3298	129	3										
3298	131	2										
3298	135	4										
3298	137	2										
3298	139	2										
3298	143	4										
3298	147	4										
3298	149	2										
3298	151	2										
3298	155	4										
3298	159	4										
3298	162	3										
3298	164	2										
3298	166	2										
3298	168	2										
3298	170	2										
3298	172	2										
3298	175	3										
3298	177	2										
3298	179	2										
3298	182	3										
3298	186	4										
3298	190	4										
3298	194	4										
3298	198	4										
3298	200	2										
3298	202	2										
3298	206	4										
3298	208	2										
3298	211	3										
3298	213	2										
3298	215	2										
3298	217	2										
3298	220	3										
3298	222	2										
3298	226	4										
3298	230	4										
3298	233	3										
3298	237	4										
3298	239	2										
3298	243	4										
3298	247	4										
3298	250	3										
3298	254	4										
3298	257	3										
3298	261	4										
3298	263	2										
3298	265	2										
3298	267	2										
3298	269	2										
3298	272	3										
3298	274	2										
3298	276	2										
3298	278	2										
3298	281	3										
3298	283	2										
3298	287	4										
3298	291	4										
3298	293	2										
3298	297	4										
3298	299	2										
3298	302	3										
3298	304	2										
3298	306	2										
3298	310	4										
3298	314	4										
3298	318	4										
3298	322	4										
3298	324	2										
3298	328	4										
3456	26	-302										
3456	28	2										
3456	31	3										
3456	33	2										
3456	35	2										
3456	39	4										
3456	41	2										
3456	44	3										
3456	48	4										
3456	52	4										
3456	56	4										
3456	59	3										
3456	63	4										
3456	66	3										
3456	70	4										
3456	72	2										
3456	75	3										
3456	77	2										
3456	81	4										
3456	85	4										
3456	89	4										
3456	91	2										
3456	95	4										
3456	99	4										
3456	103	4										
3456	105	2										
3456	107	2										
3456	109	2										
3456	113	4										
3456	117	4										
3456	120	3										
3456	122	2										
3456	124	2										
3456	128	4										
3456	132	4										
3456	134	2										
3456	138	4										
3456	141	3										
3456	144	3										
3456	148	4										
3456	151	3										
3456	154	3										
3456	156	2										
3456	158	2										
3456	161	3										
3456	165	4										
3456	169	4										
3456	173	4										
3456	175	2										
3456	179	4										
3456	182	3										
3456	184	2										
3456	188	4										
3456	192	4										
3456	194	2										
3456	198	4										
3456	202	4										
3456	206	4										
3456	209	3										
3456	213	4										
3456	217	4										
3456	221	4										
3456	223	2										
3456	227	4										
3456	230	3										
3456	232	2										
3456	234	2										
3456	236	2										
3456	238	2										
3456	244	6										
3654	93	-151										
3654	95	2										
3654	97	2										
3654	100	3										
3654	104	4										
3654	106	2										
3654	110	4										
3654	113	3										
3654	115	2										
3654	118	3										
3654	120	2										
3654	124	4										
3654	126	2										
3654	130	4										
3654	134	4										
3654	136	2										
3654	139	3										
3654	143	4										
3654	147	4										
3654	151	4										
3654	154	3										
3654	156	2										
3654	160	4										
3654	162	2										
3654	165	3										
3654	167	2										
3654	171	4										
3654	173	2										
3654	177	4										
3654	180	3										
3654	183	3										
3654	186	3										
3654	188	2										
3654	190	2										
3654	194	4										
3654	198	4										
3654	200	2										
3654	204	4										
3654	206	2										
3654	208	2										
3654	212	4										
3654	214	2										
3654	216	2										
3654	219	3										
3654	221	2										
3654	223	2										
3654	226	3										
3654	230	4										
3654	233	3										
3654	237	4										
3654	241	4										
3654	243	2										
3654	247	4										
3654	251	4										
3654	255	4										
3654	257	2										
3654	259	2										
3654	263	4										
3654	265	2										
3654	268	3										
3654	270	2										
3654	272	2										
3654	276	4										
3654	278	2										
3654	282	4										
3654	285	3										
3654	287	2										
3654	289	2										
3654	293	4										
3654	295	2										
3654	299	4										
3654	301	2										
3654	305	4										
3654	309	4										
3654	313	4										
3654	315	2										
3654	317	2										
3654	319	2										
3841	43	-276										
3841	45	2										
3841	48	3										
3841	52	4										
3841	54	2										
3841	58	4										
3841	60	2										
3841	63	3										
3841	67	4										
3841	70	3										
3841	72	2										
3841	74	2										
3841	78	4										
3841	82	4										
3841	86	4										
3841	90	4										
3841	92	2										
3841	94	2										
3841	96	2										
3841	99	3										
3841	102	3										
3841	106	4										
3841	108	2										
3841	110	2										
3841	114	4										
3841	118	4										
3841	120	2										
3841	123	3										
3841	125	2										
3841	127	2										
3841	129	2										
3841	131	2										
3841	135	4										
3841	137	2										
3841	141	4										
3841	143	2										
3841	145	2										
3841	147	2										
3841	149	2										
3841	153	4										
3841	157	4										
3841	161	4										
3960	98	-63										
3960	102	4										
3960	104	2										
3960	108	4										
3960	110	2										
3960	112	2										
3960	114	2										
3960	116	2										
3960	120	4										
3960	122	2										
3960	126	4										
3960	130	4										
3960	134	4										
3960	137	3										
3960	139	2										
3960	143	4										
3960	147	4										
3960	149	2										
3960	151	2										
3960	155	4										
3960	157	2										
3960	159	2										
3960	161	2										
3960	163	2										
3960	165	2										
3960	168	3										
3960	171	3										
3960	173	2										
3960	177	4										
3960	181	4										
3960	185	4										
3960	187	2										
3960	191	4										
3960	195	4										
3960	197	2										
3960	200	3										
3960	203	3										
3960	205	2										
3960	207	2										
3960	211	4										
3960	213	2										
3960	217	4										
3960	221	4										
3960	225	4										
3960	229	4										
3960	233	4										
3960	235	2										
3960	239	4										
4097	45	-194										
4097	47	2										
4097	49	2										
4097	52	3										
4097	54	2										
4097	58	4										
4097	60	2										
4097	64	4										
4097	68	4										
4097	72	4										
4097	74	2										
4097	77	3										
4097	79	2										
4097	83	4										
4097	85	2										
4097	87	2										
4097	91	4										
4097	95	4										
4097	98	3										
4097	101	3										
4097	104	3										
4097	107	3										
4097	111	4										
4097	113	2										
4097	115	2										
4097	118	3										
4097	120	2										
4097	123	3										
4097	125	2										
4097	127	2										
4097	129	2										
4097	133	4										
4097	137	4										
4097	141	4										
4097	145	4										
4097	149	4										
4097	151	2										
4097	154	3										
4097	158	4										
4097	160	2										
4097	162	2										
4097	166	4										
4097	170	4										
4097	173	3										
4097	175	2										
4097	179	4										
4097	181	2										
4097	183	2										
4097	185	2										
4097	188	3										
4097	191	3										
4097	195	4										
4097	199	4										
4097	201	2										
4097	205	4										
4097	209	4										
4097	213	4										
4097	215	2										
4097	217	2										
4097	220	3										
4097	222	2										
4097	226	4										
4097	228	2										
4097	230	2										
4097	234	4										
4097	236	2										
4097	240	4										
4097	244	4										
4097	248	4										
4097	250	2										
4097	252	2										
4097	254	2										
4097	258	4										
4097	260	2										
4097	262	2										
4097	265	3										
4097	269	4										
4294	45	-224										
4294	49	4										
4294	51	2										
4294	55	4										
4294	57	2										
4294	59	2										
4294	61	2										
4294	65	4										
4294	67	2										
4294	70	3										
4294	74	4										
4294	77	3										
4294	80	3										
4294	82	2										
4294	85	3										
4294	89	4										
4294	91	2										
4294	95	4										
4294	98	3										
4294	102	4										
4294	106	4										
4294	108	2										
4294	110	2										
4294	113	3										
4485	74	-39										
4485	78	4										
4485	80	2										
4485	84	4										
4485	88	4										
4485	92	4										
4485	94	2										
4485	97	3										
4485	100	3										
4485	102	2										
4485	104	2										
4485	106	2										
4485	108	2										
4485	110	2										
4485	113	3										
4485	117	4										
4485	121	4										
4485	123	2										
4485	126	3										
4485	128	2										
4485	131	3										
4485	134	3										
4485	136	2										
4485	138	2										
4485	141	3										
4485	143	2										
4485	145	2										
4485	149	4										
4485	153	4										
4485	157	4										
4485	161	4										
4485	163	2										
4485	165	2										
4485	169	4										
4485	171	2										
4485	175	4										
4485	179	4										
4485	181	2										
4485	183	2										
4485	185	2										
4485	189	4										
4485	191	2										
4485	195	4										
4485	198	3										
4485	202	4										
4485	206	4										
4485	210	4										
4485	214	4										
4485	216	2										
4485	220	4										
4485	223	3										
4485	227	4										
4669	50	-177										
4669	52	2										
4669	56	4										
4669	60	4										
4669	63	3										
4669	67	4										
4669	71	4										
4669	73	2										
4669	75	2										
4669	77	2										
4669	79	2										
4669	83	4										
4669	87	4										
4669	89	2										
4669	92	3										
4669	95	3										
4669	97	2										
4669	99	2										
4669	101	2										
4669	103	2										
4669	105	2										
4669	107	2										
4669	109	2										
4669	111	2										
4669	115	4										
4669	118	3										
4669	121	3										
4669	125	4										
4669	129	4										
4669	132	3										
4669	135	3										
4669	137	2										
4669	141	4										
4669	145	4										
4669	148	3										
4669	150	2										
4669	154	4										
4669	156	2										
4669	158	2										
4669	160	2										
4669	162	2										
4669	166	4										
4669	170	4										
4669	173	3										
4669	175	2										
4669	179	4										
4669	182	3										
4669	186	4										
4669	190	4										
4669	192	2										
4669	195	3										
4669	197	2										
4669	201	4										
4669	204	3										
4669	206	2										
4669	209	3										
4669	211	2										
4669	213	2										
4669	217	4										
4669	219	2										
4669	221	2										
4669	224	3										
4669	226	2										
